# Log file created with: 'geigerlog_simple_500plus.py', Version: 0.1 (code °µ°)
# Python Version: 2.7.12 (default, Dec  4 2017, 14:50:18) [GCC 5.4.0 20160609]
# DateTime,          CPS, CPM, CPM1st, CPM2nd
2018-07-16 09:29:13, 0, 9, 9, 9
2018-07-16 09:29:14, 0, 9, 9, 9
2018-07-16 09:29:15, 1, 10, 10, 10
2018-07-16 09:29:16, 0, 10, 10, 10
2018-07-16 09:29:17, 0, 10, 10, 10
2018-07-16 09:29:18, 2, 12, 12, 12
2018-07-16 09:29:19, 0, 11, 11, 11
2018-07-16 09:29:20, 0, 11, 11, 11
2018-07-16 09:29:21, 1, 12, 12, 12
2018-07-16 09:29:22, 0, 12, 12, 12
2018-07-16 09:29:23, 0, 12, 12, 12
2018-07-16 09:29:24, 0, 12, 12, 12
2018-07-16 09:29:25, 0, 12, 12, 12
2018-07-16 09:29:26, 0, 12, 12, 12
2018-07-16 09:29:27, 0, 12, 12, 12
2018-07-16 09:29:28, 0, 11, 11, 11
2018-07-16 09:29:29, 0, 11, 11, 11
2018-07-16 09:29:30, 0, 11, 11, 11
2018-07-16 09:29:31, 1, 12, 12, 12
2018-07-16 09:29:32, 1, 13, 13, 13
2018-07-16 09:29:34, 0, 13, 13, 13
2018-07-16 09:29:35, 0, 13, 13, 13
2018-07-16 09:29:36, 0, 12, 12, 12
2018-07-16 09:29:37, 0, 12, 12, 12
2018-07-16 09:29:38, 0, 12, 12, 12
2018-07-16 09:29:39, 0, 12, 12, 12
2018-07-16 09:29:40, 1, 12, 12, 12
2018-07-16 09:29:41, 0, 12, 12, 12
2018-07-16 09:29:42, 0, 12, 12, 12
2018-07-16 09:29:43, 0, 12, 12, 12
2018-07-16 09:29:44, 1, 13, 13, 13
2018-07-16 09:29:45, 0, 13, 13, 13
2018-07-16 09:29:46, 2, 15, 15, 15
2018-07-16 09:29:47, 1, 16, 16, 16
2018-07-16 09:29:48, 1, 17, 17, 17
2018-07-16 09:29:49, 0, 17, 17, 17
2018-07-16 09:29:50, 0, 17, 17, 17
2018-07-16 09:29:51, 0, 17, 17, 17
2018-07-16 09:29:52, 0, 17, 17, 17
2018-07-16 09:29:53, 0, 17, 17, 17
2018-07-16 09:29:54, 0, 17, 17, 17
2018-07-16 09:29:55, 0, 17, 17, 17
2018-07-16 09:29:56, 0, 17, 17, 17
2018-07-16 09:29:57, 0, 17, 17, 17
2018-07-16 09:29:58, 0, 16, 16, 16
2018-07-16 09:29:59, 1, 17, 17, 17
2018-07-16 09:30:00, 0, 17, 17, 17
2018-07-16 09:30:01, 0, 17, 17, 17
2018-07-16 09:30:02, 0, 17, 17, 17
2018-07-16 09:30:03, 1, 18, 18, 18
2018-07-16 09:30:04, 0, 17, 17, 17
2018-07-16 09:30:05, 0, 17, 17, 17
2018-07-16 09:30:06, 0, 17, 17, 17
2018-07-16 09:30:07, 0, 17, 17, 17
2018-07-16 09:30:08, 0, 17, 17, 17
2018-07-16 09:30:09, 0, 16, 16, 16
2018-07-16 09:30:11, 1, 16, 16, 16
2018-07-16 09:30:12, 1, 16, 16, 16
2018-07-16 09:30:13, 0, 16, 16, 16
2018-07-16 09:30:14, 0, 16, 16, 16
2018-07-16 09:30:15, 1, 16, 16, 16
2018-07-16 09:30:16, 0, 16, 16, 16
2018-07-16 09:30:17, 0, 16, 16, 16
2018-07-16 09:30:18, 0, 14, 14, 14
2018-07-16 09:30:19, 1, 15, 15, 15
2018-07-16 09:30:20, 0, 15, 15, 15
2018-07-16 09:30:21, 1, 15, 15, 15
2018-07-16 09:30:22, 0, 15, 15, 15
2018-07-16 09:30:23, 0, 15, 15, 15
2018-07-16 09:30:24, 0, 15, 15, 15
2018-07-16 09:30:25, 0, 15, 15, 15
2018-07-16 09:30:26, 0, 15, 15, 15
2018-07-16 09:30:27, 0, 15, 15, 15
2018-07-16 09:30:28, 0, 15, 15, 15
2018-07-16 09:30:29, 0, 15, 15, 15
2018-07-16 09:30:30, 0, 15, 15, 15
2018-07-16 09:30:31, 1, 15, 15, 15
2018-07-16 09:30:32, 0, 14, 14, 14
2018-07-16 09:30:33, 0, 14, 14, 14
2018-07-16 09:30:34, 3, 17, 17, 17
2018-07-16 09:30:35, 0, 17, 17, 17
2018-07-16 09:30:36, 0, 17, 17, 17
2018-07-16 09:30:37, 1, 18, 18, 18
2018-07-16 09:30:38, 0, 18, 18, 18
2018-07-16 09:30:39, 0, 18, 18, 18
2018-07-16 09:30:40, 1, 18, 18, 18
2018-07-16 09:30:41, 0, 18, 18, 18
2018-07-16 09:30:43, 1, 19, 19, 19
2018-07-16 09:30:44, 0, 18, 18, 18
2018-07-16 09:30:45, 0, 18, 18, 18
2018-07-16 09:30:46, 0, 16, 16, 16
2018-07-16 09:30:47, 0, 15, 15, 15
2018-07-16 09:30:48, 0, 14, 14, 14
2018-07-16 09:30:49, 0, 14, 14, 14
2018-07-16 09:30:50, 0, 14, 14, 14
2018-07-16 09:30:51, 0, 14, 14, 14
2018-07-16 09:30:52, 0, 14, 14, 14
2018-07-16 09:30:53, 0, 14, 14, 14
2018-07-16 09:30:54, 0, 14, 14, 14
2018-07-16 09:30:55, 1, 15, 15, 15
2018-07-16 09:30:56, 1, 16, 16, 16
2018-07-16 09:30:57, 0, 16, 16, 16
2018-07-16 09:30:58, 0, 16, 16, 16
2018-07-16 09:30:59, 0, 15, 15, 15
2018-07-16 09:31:00, 0, 15, 15, 15
2018-07-16 09:31:01, 0, 15, 15, 15
2018-07-16 09:31:02, 0, 15, 15, 15
2018-07-16 09:31:03, 0, 14, 14, 14
2018-07-16 09:31:04, 0, 14, 14, 14
2018-07-16 09:31:05, 0, 14, 14, 14
2018-07-16 09:31:06, 0, 14, 14, 14
2018-07-16 09:31:07, 1, 15, 15, 15
2018-07-16 09:31:08, 0, 15, 15, 15
2018-07-16 09:31:09, 1, 16, 16, 16
2018-07-16 09:31:10, 0, 16, 16, 16
2018-07-16 09:31:11, 0, 15, 15, 15
2018-07-16 09:31:12, 0, 14, 14, 14
2018-07-16 09:31:13, 0, 14, 14, 14
2018-07-16 09:31:14, 0, 14, 14, 14
2018-07-16 09:31:15, 0, 13, 13, 13
2018-07-16 09:31:16, 0, 13, 13, 13
2018-07-16 09:31:17, 0, 13, 13, 13
2018-07-16 09:31:19, 0, 12, 12, 12
2018-07-16 09:31:20, 0, 12, 12, 12
2018-07-16 09:31:21, 0, 11, 11, 11
2018-07-16 09:31:22, 0, 11, 11, 11
2018-07-16 09:31:23, 0, 11, 11, 11
2018-07-16 09:31:24, 0, 11, 11, 11
2018-07-16 09:31:25, 0, 11, 11, 11
2018-07-16 09:31:26, 0, 11, 11, 11
2018-07-16 09:31:27, 0, 11, 11, 11
2018-07-16 09:31:28, 0, 11, 11, 11
2018-07-16 09:31:29, 0, 11, 11, 11
2018-07-16 09:31:30, 1, 12, 12, 12
2018-07-16 09:31:31, 0, 11, 11, 11
2018-07-16 09:31:32, 1, 12, 12, 12
2018-07-16 09:31:33, 0, 12, 12, 12
2018-07-16 09:31:34, 1, 10, 10, 10
2018-07-16 09:31:35, 0, 10, 10, 10
2018-07-16 09:31:36, 0, 10, 10, 10
2018-07-16 09:31:37, 0, 9, 9, 9
2018-07-16 09:31:38, 1, 10, 10, 10
2018-07-16 09:31:39, 0, 10, 10, 10
2018-07-16 09:31:40, 0, 9, 9, 9
2018-07-16 09:31:41, 0, 9, 9, 9
2018-07-16 09:31:42, 2, 11, 11, 11
2018-07-16 09:31:43, 0, 10, 10, 10
2018-07-16 09:31:44, 0, 10, 10, 10
2018-07-16 09:31:45, 1, 11, 11, 11
2018-07-16 09:31:46, 0, 11, 11, 11
2018-07-16 09:31:47, 0, 11, 11, 11
2018-07-16 09:31:48, 0, 11, 11, 11
2018-07-16 09:31:49, 0, 11, 11, 11
2018-07-16 09:31:50, 0, 11, 11, 11
2018-07-16 09:31:51, 0, 11, 11, 11
2018-07-16 09:31:52, 0, 11, 11, 11
2018-07-16 09:31:53, 0, 11, 11, 11
2018-07-16 09:31:54, 0, 11, 11, 11
2018-07-16 09:31:55, 0, 10, 10, 10
2018-07-16 09:31:56, 0, 9, 9, 9
2018-07-16 09:31:57, 0, 9, 9, 9
2018-07-16 09:31:59, 0, 9, 9, 9
2018-07-16 09:32:00, 0, 9, 9, 9
2018-07-16 09:32:01, 0, 9, 9, 9
2018-07-16 09:32:02, 0, 9, 9, 9
2018-07-16 09:32:03, 1, 10, 10, 10
2018-07-16 09:32:04, 1, 11, 11, 11
2018-07-16 09:32:05, 0, 11, 11, 11
2018-07-16 09:32:06, 0, 11, 11, 11
2018-07-16 09:32:07, 0, 10, 10, 10
2018-07-16 09:32:08, 0, 10, 10, 10
2018-07-16 09:32:09, 0, 9, 9, 9
2018-07-16 09:32:10, 0, 9, 9, 9
2018-07-16 09:32:11, 1, 10, 10, 10
2018-07-16 09:32:12, 0, 10, 10, 10
2018-07-16 09:32:13, 1, 11, 11, 11
2018-07-16 09:32:14, 0, 11, 11, 11
2018-07-16 09:32:15, 0, 11, 11, 11
2018-07-16 09:32:16, 0, 11, 11, 11
2018-07-16 09:32:17, 0, 11, 11, 11
2018-07-16 09:32:18, 0, 11, 11, 11
2018-07-16 09:32:19, 0, 11, 11, 11
2018-07-16 09:32:20, 0, 11, 11, 11
2018-07-16 09:32:21, 0, 11, 11, 11
2018-07-16 09:32:22, 0, 11, 11, 11
2018-07-16 09:32:23, 0, 11, 11, 11
2018-07-16 09:32:24, 0, 11, 11, 11
2018-07-16 09:32:25, 0, 11, 11, 11
2018-07-16 09:32:26, 0, 11, 11, 11
2018-07-16 09:32:27, 0, 11, 11, 11
2018-07-16 09:32:28, 1, 12, 12, 12
2018-07-16 09:32:29, 0, 12, 12, 12
2018-07-16 09:32:31, 0, 11, 11, 11
2018-07-16 09:32:32, 0, 11, 11, 11
2018-07-16 09:32:33, 0, 10, 10, 10
2018-07-16 09:32:34, 0, 10, 10, 10
2018-07-16 09:32:35, 0, 9, 9, 9
2018-07-16 09:32:36, 0, 9, 9, 9
2018-07-16 09:32:37, 1, 10, 10, 10
2018-07-16 09:32:38, 0, 10, 10, 10
2018-07-16 09:32:39, 0, 9, 9, 9
2018-07-16 09:32:40, 0, 9, 9, 9
2018-07-16 09:32:41, 0, 9, 9, 9
2018-07-16 09:32:42, 0, 9, 9, 9
2018-07-16 09:32:43, 0, 7, 7, 7
2018-07-16 09:32:44, 0, 7, 7, 7
2018-07-16 09:32:45, 0, 6, 6, 6
2018-07-16 09:32:46, 0, 6, 6, 6
2018-07-16 09:32:47, 0, 6, 6, 6
2018-07-16 09:32:48, 0, 6, 6, 6
2018-07-16 09:32:49, 1, 7, 7, 7
2018-07-16 09:32:50, 2, 9, 9, 9
2018-07-16 09:32:51, 2, 11, 11, 11
2018-07-16 09:32:52, 0, 11, 11, 11
2018-07-16 09:32:53, 0, 11, 11, 11
2018-07-16 09:32:54, 0, 11, 11, 11
2018-07-16 09:32:55, 0, 11, 11, 11
2018-07-16 09:32:56, 1, 12, 12, 12
2018-07-16 09:32:57, 0, 12, 12, 12
2018-07-16 09:32:58, 0, 12, 12, 12
2018-07-16 09:32:59, 0, 12, 12, 12
2018-07-16 09:33:00, 0, 12, 12, 12
2018-07-16 09:33:02, 0, 12, 12, 12
2018-07-16 09:33:03, 0, 12, 12, 12
2018-07-16 09:33:04, 0, 11, 11, 11
2018-07-16 09:33:05, 0, 10, 10, 10
2018-07-16 09:33:06, 0, 10, 10, 10
2018-07-16 09:33:07, 1, 11, 11, 11
2018-07-16 09:33:08, 0, 11, 11, 11
2018-07-16 09:33:09, 0, 11, 11, 11
2018-07-16 09:33:10, 0, 11, 11, 11
2018-07-16 09:33:11, 1, 12, 12, 12
2018-07-16 09:33:12, 1, 12, 12, 12
2018-07-16 09:33:13, 0, 12, 12, 12
2018-07-16 09:33:14, 0, 11, 11, 11
2018-07-16 09:33:15, 0, 11, 11, 11
2018-07-16 09:33:16, 0, 11, 11, 11
2018-07-16 09:33:17, 1, 12, 12, 12
2018-07-16 09:33:18, 0, 12, 12, 12
2018-07-16 09:33:19, 0, 12, 12, 12
2018-07-16 09:33:20, 3, 15, 15, 15
2018-07-16 09:33:21, 0, 15, 15, 15
2018-07-16 09:33:22, 0, 15, 15, 15
2018-07-16 09:33:23, 0, 15, 15, 15
2018-07-16 09:33:24, 0, 15, 15, 15
2018-07-16 09:33:25, 0, 15, 15, 15
2018-07-16 09:33:26, 1, 16, 16, 16
2018-07-16 09:33:27, 0, 16, 16, 16
2018-07-16 09:33:28, 0, 16, 16, 16
2018-07-16 09:33:29, 0, 15, 15, 15
2018-07-16 09:33:30, 0, 15, 15, 15
2018-07-16 09:33:31, 0, 15, 15, 15
2018-07-16 09:33:33, 0, 15, 15, 15
2018-07-16 09:33:34, 0, 15, 15, 15
2018-07-16 09:33:35, 0, 15, 15, 15
2018-07-16 09:33:36, 0, 15, 15, 15
2018-07-16 09:33:37, 0, 14, 14, 14
2018-07-16 09:33:38, 0, 14, 14, 14
2018-07-16 09:33:39, 0, 14, 14, 14
2018-07-16 09:33:40, 1, 15, 15, 15
2018-07-16 09:33:41, 0, 15, 15, 15
2018-07-16 09:33:42, 0, 15, 15, 15
2018-07-16 09:33:43, 2, 17, 17, 17
2018-07-16 09:33:44, 0, 17, 17, 17
2018-07-16 09:33:45, 1, 18, 18, 18
2018-07-16 09:33:46, 1, 19, 19, 19
2018-07-16 09:33:47, 0, 19, 19, 19
2018-07-16 09:33:48, 1, 20, 20, 20
2018-07-16 09:33:49, 0, 20, 20, 20
2018-07-16 09:33:50, 0, 19, 19, 19
2018-07-16 09:33:51, 1, 18, 18, 18
2018-07-16 09:33:52, 1, 17, 17, 17
2018-07-16 09:33:53, 0, 17, 17, 17
2018-07-16 09:33:54, 0, 17, 17, 17
2018-07-16 09:33:55, 0, 17, 17, 17
2018-07-16 09:33:56, 1, 18, 18, 18
2018-07-16 09:33:57, 1, 18, 18, 18
2018-07-16 09:33:58, 0, 18, 18, 18
2018-07-16 09:33:59, 0, 18, 18, 18
2018-07-16 09:34:00, 0, 18, 18, 18
2018-07-16 09:34:01, 0, 18, 18, 18
2018-07-16 09:34:02, 0, 18, 18, 18
2018-07-16 09:34:03, 0, 18, 18, 18
2018-07-16 09:34:04, 0, 18, 18, 18
2018-07-16 09:34:05, 0, 18, 18, 18
2018-07-16 09:34:06, 0, 18, 18, 18
2018-07-16 09:34:07, 0, 17, 17, 17
2018-07-16 09:34:08, 0, 17, 17, 17
2018-07-16 09:34:09, 1, 18, 18, 18
2018-07-16 09:34:10, 0, 18, 18, 18
2018-07-16 09:34:11, 0, 17, 17, 17
2018-07-16 09:34:12, 0, 16, 16, 16
2018-07-16 09:34:13, 0, 16, 16, 16
2018-07-16 09:34:14, 0, 16, 16, 16
2018-07-16 09:34:15, 0, 16, 16, 16
2018-07-16 09:34:16, 1, 17, 17, 17
2018-07-16 09:34:17, 0, 16, 16, 16
2018-07-16 09:34:18, 1, 17, 17, 17
2018-07-16 09:34:19, 0, 17, 17, 17
2018-07-16 09:34:20, 0, 14, 14, 14
2018-07-16 09:34:21, 0, 14, 14, 14
2018-07-16 09:34:22, 0, 14, 14, 14
2018-07-16 09:34:23, 1, 15, 15, 15
2018-07-16 09:34:24, 0, 15, 15, 15
2018-07-16 09:34:26, 0, 14, 14, 14
2018-07-16 09:34:27, 0, 14, 14, 14
2018-07-16 09:34:28, 0, 14, 14, 14
2018-07-16 09:34:29, 0, 14, 14, 14
2018-07-16 09:34:30, 0, 14, 14, 14
2018-07-16 09:34:31, 1, 15, 15, 15
2018-07-16 09:34:32, 0, 15, 15, 15
2018-07-16 09:34:33, 1, 16, 16, 16
2018-07-16 09:34:34, 0, 16, 16, 16
2018-07-16 09:34:35, 1, 17, 17, 17
2018-07-16 09:34:36, 1, 18, 18, 18
2018-07-16 09:34:37, 0, 18, 18, 18
2018-07-16 09:34:38, 0, 18, 18, 18
2018-07-16 09:34:39, 0, 18, 18, 18
2018-07-16 09:34:40, 0, 17, 17, 17
2018-07-16 09:34:41, 1, 18, 18, 18
2018-07-16 09:34:42, 0, 18, 18, 18
2018-07-16 09:34:43, 0, 16, 16, 16
2018-07-16 09:34:44, 0, 16, 16, 16
2018-07-16 09:34:45, 0, 15, 15, 15
2018-07-16 09:34:46, 0, 14, 14, 14
2018-07-16 09:34:47, 0, 14, 14, 14
2018-07-16 09:34:48, 0, 13, 13, 13
2018-07-16 09:34:49, 0, 13, 13, 13
2018-07-16 09:34:50, 0, 13, 13, 13
2018-07-16 09:34:51, 0, 12, 12, 12
2018-07-16 09:34:52, 0, 11, 11, 11
2018-07-16 09:34:53, 0, 11, 11, 11
2018-07-16 09:34:54, 0, 11, 11, 11
2018-07-16 09:34:55, 0, 11, 11, 11
2018-07-16 09:34:56, 0, 10, 10, 10
2018-07-16 09:34:57, 0, 9, 9, 9
2018-07-16 09:34:59, 0, 9, 9, 9
2018-07-16 09:35:00, 0, 9, 9, 9
2018-07-16 09:35:01, 2, 11, 11, 11
2018-07-16 09:35:02, 0, 11, 11, 11
2018-07-16 09:35:03, 0, 11, 11, 11
2018-07-16 09:35:04, 1, 12, 12, 12
2018-07-16 09:35:05, 0, 12, 12, 12
2018-07-16 09:35:06, 1, 13, 13, 13
2018-07-16 09:35:07, 0, 13, 13, 13
2018-07-16 09:35:08, 0, 13, 13, 13
2018-07-16 09:35:09, 0, 12, 12, 12
2018-07-16 09:35:10, 1, 13, 13, 13
2018-07-16 09:35:11, 0, 13, 13, 13
2018-07-16 09:35:12, 0, 13, 13, 13
2018-07-16 09:35:13, 0, 13, 13, 13
2018-07-16 09:35:14, 0, 13, 13, 13
2018-07-16 09:35:15, 1, 14, 14, 14
2018-07-16 09:35:16, 0, 13, 13, 13
2018-07-16 09:35:17, 0, 13, 13, 13
2018-07-16 09:35:18, 0, 12, 12, 12
2018-07-16 09:35:19, 0, 12, 12, 12
2018-07-16 09:35:20, 0, 12, 12, 12
2018-07-16 09:35:21, 0, 12, 12, 12
2018-07-16 09:35:22, 0, 12, 12, 12
2018-07-16 09:35:23, 0, 11, 11, 11
2018-07-16 09:35:24, 0, 11, 11, 11
2018-07-16 09:35:25, 0, 11, 11, 11
2018-07-16 09:35:26, 1, 12, 12, 12
2018-07-16 09:35:27, 0, 12, 12, 12
2018-07-16 09:35:28, 0, 12, 12, 12
2018-07-16 09:35:30, 0, 12, 12, 12
2018-07-16 09:35:31, 0, 11, 11, 11
2018-07-16 09:35:32, 0, 11, 11, 11
2018-07-16 09:35:33, 0, 10, 10, 10
2018-07-16 09:35:34, 0, 10, 10, 10
2018-07-16 09:35:35, 0, 9, 9, 9
2018-07-16 09:35:36, 0, 8, 8, 8
2018-07-16 09:35:37, 0, 8, 8, 8
2018-07-16 09:35:38, 0, 8, 8, 8
2018-07-16 09:35:39, 0, 8, 8, 8
2018-07-16 09:35:40, 0, 8, 8, 8
2018-07-16 09:35:41, 0, 7, 7, 7
2018-07-16 09:35:42, 0, 7, 7, 7
2018-07-16 09:35:43, 0, 7, 7, 7
2018-07-16 09:35:44, 1, 8, 8, 8
2018-07-16 09:35:45, 0, 8, 8, 8
2018-07-16 09:35:46, 1, 9, 9, 9
2018-07-16 09:35:47, 0, 9, 9, 9
2018-07-16 09:35:48, 0, 9, 9, 9
2018-07-16 09:35:49, 0, 9, 9, 9
2018-07-16 09:35:50, 0, 9, 9, 9
2018-07-16 09:35:51, 0, 9, 9, 9
2018-07-16 09:35:52, 0, 9, 9, 9
2018-07-16 09:35:53, 0, 9, 9, 9
2018-07-16 09:35:54, 0, 9, 9, 9
2018-07-16 09:35:55, 0, 9, 9, 9
2018-07-16 09:35:56, 0, 9, 9, 9
2018-07-16 09:35:57, 0, 9, 9, 9
2018-07-16 09:35:58, 1, 10, 10, 10
2018-07-16 09:35:59, 0, 10, 10, 10
2018-07-16 09:36:00, 0, 10, 10, 10
2018-07-16 09:36:01, 0, 8, 8, 8
2018-07-16 09:36:02, 0, 8, 8, 8
2018-07-16 09:36:03, 0, 8, 8, 8
2018-07-16 09:36:04, 0, 7, 7, 7
2018-07-16 09:36:05, 0, 6, 6, 6
2018-07-16 09:36:07, 0, 6, 6, 6
2018-07-16 09:36:08, 0, 6, 6, 6
2018-07-16 09:36:09, 0, 6, 6, 6
2018-07-16 09:36:10, 0, 5, 5, 5
2018-07-16 09:36:11, 0, 5, 5, 5
2018-07-16 09:36:12, 0, 5, 5, 5
2018-07-16 09:36:13, 0, 5, 5, 5
2018-07-16 09:36:14, 0, 5, 5, 5
2018-07-16 09:36:15, 0, 4, 4, 4
2018-07-16 09:36:16, 1, 5, 5, 5
2018-07-16 09:36:17, 0, 5, 5, 5
2018-07-16 09:36:18, 0, 5, 5, 5
2018-07-16 09:36:19, 0, 5, 5, 5
2018-07-16 09:36:20, 0, 5, 5, 5
2018-07-16 09:36:21, 0, 5, 5, 5
2018-07-16 09:36:22, 1, 6, 6, 6
2018-07-16 09:36:23, 1, 7, 7, 7
2018-07-16 09:36:24, 0, 7, 7, 7
2018-07-16 09:36:25, 0, 7, 7, 7
2018-07-16 09:36:26, 0, 6, 6, 6
2018-07-16 09:36:27, 0, 6, 6, 6
2018-07-16 09:36:28, 0, 6, 6, 6
2018-07-16 09:36:29, 0, 6, 6, 6
2018-07-16 09:36:30, 0, 6, 6, 6
2018-07-16 09:36:31, 0, 6, 6, 6
2018-07-16 09:36:32, 0, 6, 6, 6
2018-07-16 09:36:33, 0, 6, 6, 6
2018-07-16 09:36:34, 0, 6, 6, 6
2018-07-16 09:36:35, 0, 6, 6, 6
2018-07-16 09:36:36, 0, 6, 6, 6
2018-07-16 09:36:37, 0, 6, 6, 6
2018-07-16 09:36:38, 0, 6, 6, 6
2018-07-16 09:36:40, 0, 6, 6, 6
2018-07-16 09:36:41, 0, 6, 6, 6
2018-07-16 09:36:42, 0, 6, 6, 6
2018-07-16 09:36:43, 0, 6, 6, 6
2018-07-16 09:36:44, 0, 5, 5, 5
2018-07-16 09:36:45, 0, 5, 5, 5
2018-07-16 09:36:46, 0, 4, 4, 4
2018-07-16 09:36:47, 0, 4, 4, 4
2018-07-16 09:36:48, 0, 4, 4, 4
2018-07-16 09:36:49, 0, 4, 4, 4
2018-07-16 09:36:50, 2, 6, 6, 6
2018-07-16 09:36:51, 0, 6, 6, 6
2018-07-16 09:36:52, 0, 6, 6, 6
2018-07-16 09:36:53, 0, 6, 6, 6
2018-07-16 09:36:54, 1, 7, 7, 7
2018-07-16 09:36:55, 0, 7, 7, 7
2018-07-16 09:36:56, 0, 7, 7, 7
2018-07-16 09:36:57, 1, 8, 8, 8
2018-07-16 09:36:58, 0, 7, 7, 7
2018-07-16 09:36:59, 0, 7, 7, 7
2018-07-16 09:37:00, 1, 8, 8, 8
2018-07-16 09:37:01, 0, 8, 8, 8
2018-07-16 09:37:02, 1, 9, 9, 9
2018-07-16 09:37:03, 0, 9, 9, 9
2018-07-16 09:37:04, 0, 9, 9, 9
2018-07-16 09:37:05, 0, 9, 9, 9
2018-07-16 09:37:06, 0, 9, 9, 9
2018-07-16 09:37:07, 0, 9, 9, 9
2018-07-16 09:37:08, 0, 9, 9, 9
2018-07-16 09:37:09, 0, 9, 9, 9
2018-07-16 09:37:10, 0, 9, 9, 9
2018-07-16 09:37:11, 0, 9, 9, 9
2018-07-16 09:37:12, 0, 9, 9, 9
2018-07-16 09:37:13, 1, 10, 10, 10
2018-07-16 09:37:14, 0, 10, 10, 10
2018-07-16 09:37:15, 0, 10, 10, 10
2018-07-16 09:37:16, 0, 9, 9, 9
2018-07-16 09:37:17, 0, 9, 9, 9
2018-07-16 09:37:18, 0, 9, 9, 9
2018-07-16 09:37:19, 0, 9, 9, 9
2018-07-16 09:37:21, 1, 10, 10, 10
2018-07-16 09:37:22, 0, 9, 9, 9
2018-07-16 09:37:23, 0, 8, 8, 8
2018-07-16 09:37:24, 0, 8, 8, 8
2018-07-16 09:37:25, 1, 9, 9, 9
2018-07-16 09:37:26, 0, 9, 9, 9
2018-07-16 09:37:27, 0, 9, 9, 9
2018-07-16 09:37:28, 0, 9, 9, 9
2018-07-16 09:37:29, 1, 10, 10, 10
2018-07-16 09:37:30, 0, 10, 10, 10
2018-07-16 09:37:31, 0, 10, 10, 10
2018-07-16 09:37:32, 0, 10, 10, 10
2018-07-16 09:37:33, 1, 11, 11, 11
2018-07-16 09:37:34, 1, 12, 12, 12
2018-07-16 09:37:35, 0, 12, 12, 12
2018-07-16 09:37:36, 0, 12, 12, 12
2018-07-16 09:37:37, 0, 12, 12, 12
2018-07-16 09:37:38, 0, 12, 12, 12
2018-07-16 09:37:39, 0, 12, 12, 12
2018-07-16 09:37:40, 1, 13, 13, 13
2018-07-16 09:37:41, 0, 13, 13, 13
2018-07-16 09:37:42, 0, 13, 13, 13
2018-07-16 09:37:43, 0, 13, 13, 13
2018-07-16 09:37:44, 0, 13, 13, 13
2018-07-16 09:37:45, 0, 13, 13, 13
2018-07-16 09:37:46, 0, 13, 13, 13
2018-07-16 09:37:47, 0, 13, 13, 13
2018-07-16 09:37:48, 1, 14, 14, 14
2018-07-16 09:37:49, 0, 14, 14, 14
2018-07-16 09:37:51, 0, 12, 12, 12
2018-07-16 09:37:52, 0, 12, 12, 12
2018-07-16 09:37:53, 0, 12, 12, 12
2018-07-16 09:37:54, 0, 12, 12, 12
2018-07-16 09:37:55, 0, 11, 11, 11
2018-07-16 09:37:56, 1, 12, 12, 12
2018-07-16 09:37:57, 0, 12, 11, 11
2018-07-16 09:37:58, 0, 11, 11, 11
2018-07-16 09:37:59, 0, 11, 11, 11
2018-07-16 09:38:00, 0, 10, 10, 10
2018-07-16 09:38:01, 0, 10, 10, 10
2018-07-16 09:38:02, 0, 9, 9, 9
2018-07-16 09:38:03, 0, 9, 9, 9
2018-07-16 09:38:04, 0, 9, 9, 9
2018-07-16 09:38:05, 0, 9, 9, 9
2018-07-16 09:38:06, 0, 9, 9, 9
2018-07-16 09:38:07, 0, 9, 9, 9
2018-07-16 09:38:08, 1, 10, 10, 10
2018-07-16 09:38:09, 0, 10, 10, 10
2018-07-16 09:38:10, 0, 10, 10, 10
2018-07-16 09:38:11, 0, 10, 10, 10
2018-07-16 09:38:12, 0, 10, 10, 10
2018-07-16 09:38:13, 0, 9, 9, 9
2018-07-16 09:38:14, 0, 9, 9, 9
2018-07-16 09:38:15, 0, 9, 9, 9
2018-07-16 09:38:16, 0, 9, 9, 9
2018-07-16 09:38:17, 1, 10, 10, 10
2018-07-16 09:38:19, 0, 10, 10, 10
2018-07-16 09:38:20, 0, 10, 10, 10
2018-07-16 09:38:21, 2, 12, 12, 12
2018-07-16 09:38:22, 0, 11, 11, 11
2018-07-16 09:38:23, 0, 11, 11, 11
2018-07-16 09:38:24, 0, 11, 11, 11
2018-07-16 09:38:25, 0, 10, 10, 10
2018-07-16 09:38:26, 0, 10, 10, 10
2018-07-16 09:38:27, 0, 10, 10, 10
2018-07-16 09:38:28, 0, 10, 10, 10
2018-07-16 09:38:29, 0, 9, 9, 9
2018-07-16 09:38:30, 0, 9, 9, 9
2018-07-16 09:38:31, 0, 9, 9, 9
2018-07-16 09:38:32, 1, 10, 10, 10
2018-07-16 09:38:33, 0, 9, 9, 9
2018-07-16 09:38:34, 0, 8, 8, 8
2018-07-16 09:38:35, 0, 8, 8, 8
2018-07-16 09:38:36, 0, 8, 8, 8
2018-07-16 09:38:37, 0, 8, 8, 8
2018-07-16 09:38:38, 0, 8, 8, 8
2018-07-16 09:38:39, 0, 8, 8, 8
2018-07-16 09:38:40, 0, 7, 7, 7
2018-07-16 09:38:41, 1, 8, 8, 8
2018-07-16 09:38:42, 0, 8, 8, 8
2018-07-16 09:38:43, 1, 9, 9, 9
